#OTU ID	10781.Cage2.male.WT4	10781.Cage2.male.WT5	10781.Cage3.male.WT6	10781.Cage1.female.WT1	10781.Cage1.female.WT2	10781.Cage1.female.WT3	10781.Cage1.female.WT4	10781.Cage1.female.WT5	10781.Cage2.male.WT1	10781.Cage2.male.WT2	10781.Cage2.male.WT3	10781.Cage4.female.WT10	10781.Cage5.female.WT11	10781.Cage6.male.WT11	10781.Cage3.male.WT7	10781.Cage3.male.WT8	10781.Cage3.male.WT9	10781.Cage3.male.WT10	10781.Cage4.female.WT6	10781.Cage4.female.WT7	10781.Cage4.female.WT8	10781.Cage4.female.WT9	10781.Cage6.male.WT12	10781.Cage6.male.WT13	10781.Cage6.male.WT14	10781.Cage6.male.WT15	10781.Cage12.male.Ja1	10781.Cage14.male.WT18	10781.Cage14.male.WT19	10781.Cage14.male.WT20	10781.Cage12.male.Ja2	10781.Cage12.male.Ja3	10781.Cage12.male.Ja4	10781.Cage13.male.Ja5	10781.Cage13.male.Ja6	10781.Cage13.male.Ja7	10781.Cage14.male.WT16	10781.Cage14.male.WT17	10781.Cage16.male.WT29	10781.Cage16.male.WT30	10781.Cage17.female.WT12	10781.Cage15.male.WT21	10781.Cage15.male.WT22	10781.Cage15.male.WT23	10781.Cage15.male.WT24	10781.Cage15.male.WT25	10781.Cage16.male.WT26	10781.Cage16.male.WT27	10781.Cage16.male.WT28	10781.Cage17.female.WT13	10781.Cage18.male.WT31	10781.Cage25.female.Ja1	10781.Cage26.female.Ja10	10781.Cage27.male.Ja8	10781.Cage27.male.Ja9	10781.Cage25.female.Ja2	10781.Cage25.female.Ja3	10781.Cage25.female.Ja4	10781.Cage25.female.Ja5	10781.Cage26.female.Ja6	10781.Cage26.female.Ja7	10781.Cage26.female.Ja8	10781.Cage26.female.Ja9	10781.Cage27.male.Ja10	10781.Cage28.male.Ja11	10781.Cage28.male.Ja12	10781.Cage28.male.Ja13	10781.Cage29.male.Ja14	10781.Cage29.male.Ja15	10781.Cage29.male.Ja16	10781.Cage58.female.WT21	10781.Cage59.female.WT22	10781.Cage59.female.WT23	10781.Cage57.female.WT14	10781.Cage57.female.WT15	10781.Cage57.female.WT16	10781.Cage57.female.WT17	10781.Cage58.female.WT18	10781.Cage58.female.WT19	10781.Cage58.female.WT20	10781.Cage59.female.WT24	10781.Cage59.female.WT25	10781.Cage60.male.WT32	10781.Cage60.male.WT33	10781.Cage61.male.WT34	10781.Cage61.male.WT35
243.1338;1.6692	0	0	0	214.0207732	0	0	94.99281067	178.778503	319.8049865	142.6513222	237.9880162	0	0	0	97.7618044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209.5337601	0	0	0	0	149.0503502	0	448.7710178	540.3122366	277.0047289	475.5397314	193.3421066	163.1239829	267.1997591	272.1314647	207.3634636	352.8952039	155.3785937	185.5344276	96.25814421	159.1429605	130.1950531	81.53920435	465.6929697	115.0787613	79.58787027	0	79.87646997	299.2282203	334.1136982	0	225.9705578	112.4719743	114.7068293	379.3339614	147.6312718	95.2148622	0	441.9852302	0
316.1852;2.4273	0	157.8045743	120.484588	104.724094	241.75541	0	94.1699701	101.8082933	193.9775101	172.2626572	67.86863527	0	57.94317561	100.3576299	36.92138683	0	181.5900259	0	0	35.58696387	49.2930299	0	82.01007688	87.28757545	169.371063	0	83.30284413	0	118.4754591	97.85181914	0	0	0	0	0	0	0	0	0	0	0	148.8611754	215.59422	0	111.1169049	0	147.2205503	79.81572251	0	138.9486959	114.5710582	149.6896784	370.1198535	295.3614317	316.0320155	184.6033563	218.3899442	115.1758203	252.4385319	509.8818436	469.8603295	486.5822705	263.7936312	0	245.4866555	95.13699221	68.59712912	127.9920995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
179.5499;1.7685	0	0	0	80.1421384	0	0	0	0	217.6251567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117.7135367	398.4194057	295.3057814	0	189.3631688	292.6415941	0	62.53577036	325.0155469	371.5521574	241.0928645	203.6640371	0	0	0	0	0	30.64199739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
253.1195;2.4388	0	44.11411299	0	0	65.87857162	0	0	44.38239194	41.97910458	0	121.9098273	0	0	0	56.10362978	0	88.4572229	0	0	0	0	0	0	0	0	0	35.81136614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.23872345	0	0	0	303.8094653	406.9538621	848.7315224	416.8015759	381.4644701	357.8632886	328.0556457	163.7309194	362.2584558	889.9627078	921.7090349	413.1715801	328.6279146	340.3161839	469.6409505	246.5070509	233.1975414	167.5043197	370.3216622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
247.1291;1.6718	85.36140141	130.6020494	70.33086592	62.83329603	0	0	0	49.47617329	103.5979566	0	149.4768386	0	68.31811044	86.43022619	85.85208114	0	0	0	0	48.67248854	0	0	112.4457539	99.2001332	0	0	87.66115391	0	0	0	85.35910046	0	0	0	179.4519781	0	0	0	0	0	0	0	0	0	0	0	89.30427665	0	0	0	0	173.0486989	0	151.6008335	189.1830784	146.0366825	212.1211246	96.05137684	133.9301718	177.3799953	175.4530421	133.866982	187.3439205	97.36779324	75.72392142	49.89633089	0	116.0038442	78.45385363	269.8458157	0	86.46616797	149.0834263	52.69633932	0	103.9498142	0	127.2618467	259.3942702	0	375.7190878	204.0536886	0	101.5546991	85.08223121	0
344.1832;2.369	0	28.28201012	68.17435624	0	59.52470907	0	0	60.44449547	45.08948096	0	35.65244886	0	0	0	0	0	0	0	0	0	66.16390102	0	0	82.52099834	0	0	75.05817272	0	0	0	0	0	0	0	0	0	0	0	0	0	92.26830792	0	0	0	0	0	40.86923193	0	0	0	0	135.0311824	90.54303513	81.39638007	282.907229	150.8641985	262.8292958	0	244.3386121	343.9999252	355.3304922	498.7362761	118.3043122	0	123.9763849	249.0730238	100.5596989	124.2679608	0	99.67028165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345.0604;1.953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	322.4002743	123.6576282	69.13899732	0	215.6211706	0	139.7508061	543.8441797	568.2057369	350.9178163	230.9485127	221.6593068	0	62.80650619	65.07585488	106.3140682	346.6171729	168.956321	172.7359079	0	384.2337229	67.46676104	0	208.1333931	0	78.33252509	360.0439195	0	146.268956	79.29380445	0	0	0	0
542.0692;0.4064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.5897056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75.93328681	0	0	0	0	0	0	0	0	0	0	0	0
199.1441;1.3264	0	375.8680803	285.9646639	0	144.5363784	0	0	49.46120777	138.5350923	0	434.9334484	153.1368406	51.0066659	129.4301894	48.479637	75.00945637	78.66193039	0	70.64884485	0	127.790343	0	0	50.86813959	95.46821984	0	56.26149502	77.26963904	0	0	0	0	0	0	46.48090638	0	0	44.26301472	0	0	233.9871374	0	100.7284705	0	0	86.04469911	41.06666999	0	96.29163762	0	92.98946764	74.61874887	0	109.1949675	89.85992352	0	0	0	0	0	36.09237564	0	262.7531198	0	0	0	0	0	0	0	109.9767869	0	0	0	0	740.7669592	0	0	0	0	0	0	0	0	0	0
204.1198;5.2118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.90399539	0	0	32.05201247	0	0	0	0	91.55389252	65.31968227	0	0	0	0	0	0	99.88379872	0	114.9693549	0	116.2659444	61.43174201	71.09591675	0	0	0	52.94189505	87.48373535	114.3304579	0	0	125.378633	0	0	54.05147965	0	0	0	0	0	43.17612719	69.98644641	0	0	0	0	0	0	0	57.87845584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
199.1438;1.7271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.92904218	0	218.6847684	0	81.42054061	143.3753429	0	0	31.19494084	46.75136522	79.56573874	370.7313412	0	0	0	0	0	0	51.21327204	74.6455112	0	0	0	0	127.1365772	0	0	0	0	51.75112888	0	0	0	146.4498226	0
300.1907;2.7831	211.1234423	111.860552	351.5584689	187.8158402	80.00660804	240.5380916	72.44761507	177.5451658	396.4683544	215.9153781	64.21897555	138.7793758	150.0231276	140.1990271	92.60853547	75.11661303	0	0	0	56.52118058	35.7534842	0	111.3237032	143.1688491	627.3194829	0	224.4007105	156.1545337	1529.567487	674.4240682	62.4748977	0	0	65.55605944	0	0	0	152.8490997	348.8433374	0	339.0787707	1793.196158	1597.388011	507.6669339	996.571509	1178.088571	525.3818823	70.92566604	207.0799731	840.6776833	653.5144302	0	141.377203	95.75099232	434.8835717	52.84455256	83.32098414	0	0	115.6324416	109.0392145	200.736007	51.81612291	81.9085013	164.1141795	133.5406746	218.8067896	145.4324202	57.39123751	235.4659808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
147.0452;0.6213	0	104.1215323	0	0	0	0	0	38.18452106	266.3820847	0	113.4581523	81.88010824	62.27905067	129.562709	292.8403614	0	0	0	0	41.8073877	37.93761341	0	134.4281791	0	0	0	310.3387942	0	87.8856796	93.05278268	176.831714	0	0	0	212.485989	0	0	0	0	0	0	56.00029113	66.7019395	0	0	0	33.46327529	0	59.78357815	67.10913646	65.30028904	294.7246974	332.5553121	275.1921629	0	424.5082491	359.938715	221.1382748	291.9724522	364.4641852	319.8302683	317.1069054	346.024724	398.245425	292.0821724	250.2868409	335.5393939	255.0861683	311.1291285	286.3959991	398.2935367	503.9944621	388.6268521	1053.136181	409.2025051	277.3072874	402.6495553	0	462.3389803	373.5140723	311.3743735	285.7715191	273.3371955	368.1126382	355.1762775	202.3896843
400.1468;1.7059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.1312547	0	0	0	0	0	0	0	0	0	0	0	0
318.2015;1.8151	68.66335689	0	215.1953693	211.8689525	216.6843818	152.9493224	89.01467708	28.86159394	0	0	62.6459163	196.3150709	0	0	0	91.86566057	145.0830629	111.943995	75.49176581	40.13655956	109.8058877	68.57086857	0	0	0	0	39.87770511	124.9557957	0	296.1966329	0	0	0	0	0	0	0	0	0	0	0	94.60530194	133.8360322	0	0	0	0	0	0	117.5375417	0	332.3621654	67.28521992	322.6587082	0	409.0020213	739.7907398	142.2033228	95.43398636	181.1156231	183.0470919	246.8240605	182.3183552	0	70.69918636	117.8694548	0	100.2714127	0	128.4365263	0	0	0	0	0	0	0	97.07583896	0	0	0	151.8275405	0	0	104.3022024	0
195.116;5.1442	0	0	0	0	0	0	0	0	28.3761538	0	27.13783851	0	0	0	0	0	0	0	0	0	37.73572423	0	42.64850501	0	0	0	40.94847925	0	59.4470041	43.72051429	56.27201916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.35237069	0	57.75739654	0	0	63.53969323	0	31.39733791	31.45713873	0	0	0	0	0	40.60944181	43.57533136	26.41583373	0	0	0	0	0	207.5784054	202.5010913	161.5171944	207.8909487	82.36376238	208.4897819	126.8262752	137.6597991	107.9321504	122.3237294	118.3874044	179.6555774	56.93517311	189.8438028	160.4759676	214.5757818	280.2096459	0
579.1571;3.4259	0	0	292.5318665	2040.434823	975.5769511	2216.327676	1517.433302	288.8976111	205.5600844	2749.018874	64.21835252	0	0	404.4439466	760.7959655	1247.788231	675.5551806	846.345917	0	378.7951964	346.9876748	0	310.9897713	146.4247727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	959.4506704	1026.335334	271.1970778	481.0986612	1012.861009	305.1871434	1939.362259	887.4378811	149.9734259	164.6465921	63.67620101	318.9535045	454.7481509	983.8647546	554.8017525	764.900519	688.1018023	307.9426186	473.8536776	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
242.1859;2.6715	0	0	55.50539716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.361857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72.52901231	794.6845431	0	47.5030664	75.27612262	51.66679248	218.9347221	31.91982993	195.5634792	49.06640655	34.32784979	0	70.64113609	80.4886681	0	0	46.34209254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220.1539;1.6247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155.1291285	0	0	544.8267014	0	65.42018108	0	0	0	0	0	0	0	0	1387.51856	0	0	0	156.2637171	0	0	0	0	1899.424485	7609.082739	0	1338.892649	0	0	0	0	0	0	0	0
201.05;4.5899	0	0	43.51069332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.25230002	0	0	0	0	0	0	0	0	95.18675515	0	0	53.07262318	55.5901483	0	0	0	0	82.87273083	109.5014943	0	75.32566032	59.9503884	0	0	40.84722098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
685.1521;11.9362	78.52791821	92.30366609	0	495.8137468	348.8849105	1170.217837	337.5602719	204.9590478	0	0	184.0475041	254.8856998	236.7222498	191.3646162	241.1206566	338.7411044	330.2382167	251.9487789	256.4981494	282.3128313	387.0663189	500.3958489	0	0	196.1482982	671.6468485	175.1027206	195.2595978	90.8925836	150.5916507	206.6140979	979.841542	910.7677596	725.6573213	323.4743405	370.292303	577.3055511	0	219.7250784	0	245.410943	179.3037014	122.2595663	0	435.4170699	343.4630234	0	0	253.4371611	348.8632584	464.2464211	546.2047544	0	65.22588262	117.0010515	319.8974538	291.8991552	560.6131547	0	155.0025244	63.20087578	17.45934658	0	111.4733789	189.5965679	251.7088839	266.0310256	143.8121244	218.0729651	303.9314848	56.68413308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136.6553369
343.2633;5.9588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.51121043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
345.2419;4.9227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.91165599	104.643036	52.25845836	0	49.83377575	22.97083732	0	0	0	0	0	100.1408701	0	51.76385608	33.85266025	0	87.25271745	383.1332496	365.6689864	174.1594559	0	95.02056304	157.9169312	87.09384626	773.5927091	741.1209183	477.327976	159.1766027	0	0	0	0
300.2786;4.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94.6872243	0	0	0	218.97788	0	251.3066713	121.2145955	0	174.702125	157.8497514	0	152.4296959	120.6736484	165.6872579	117.6155061	111.3234618	314.3944233	5723.802982	130.1479847	150.9354453	148.7556887	0	183.1326504	208.8786229	0	139.9557518	165.8313339	138.2658522	0	0	73.27679419	0	32.1973841	0	31.18825546	79.16703754	47.04322725	0	21.57958536	17.78545802	27.87466961	0	97.66294947	102.6802881	75.83837669	59.78250666	47.1661236	82.98581261	187.317466	249.3092762	152.1749826	202.1958166	626.5443523	226.8211597	412.3560657	248.5347902	277.144601	344.4207444	132.6937422	207.4572258	388.9963685	424.1951851	225.1912917	743.422307
275.1234;1.3919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130.9626781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.0602472	126.7219893	0	0	78.39667497	0	0	0	0	0	0	0	0
427.357;7.664	0	85.17879524	0	0	74.99130485	0	0	29.73310229	73.58696828	0	98.19509086	0	0	0	0	92.40226203	0	0	0	60.98197818	46.49806663	0	53.68637993	0	142.0860464	113.9120164	0	0	0	0	0	0	0	0	0	185.7600755	89.17048842	0	0	0	0	61.76106515	0	0	0	0	27.95694612	0	0	211.0825308	93.42266988	34.42988917	227.2647348	40.97454693	34.88498204	47.07142316	73.07533982	0	0	26.79127179	50.52959403	33.24481457	40.73175746	0	127.7492631	0	0	0	53.99255965	49.09170738	113.1895873	158.7831653	70.11458674	104.2576711	266.1424594	61.2458678	0	0	292.1285008	185.5125705	137.3717839	53.78620447	149.4107317	0	240.2519516	154.1363037
411.3625;8.3883	0	88.25738357	0	200.0758398	0	403.4140417	135.6274842	37.69029622	97.7587896	0	86.98620567	0	0	43.78007408	49.7096847	101.1247317	0	0	154.5517158	58.94653897	0	0	0	0	0	0	0	0	0	0	0	0	0	47.43403319	67.27846912	109.190349	184.9566946	0	0	0	0	0	0	0	0	0	0	0	0	111.4588809	0	131.7777692	75.36581349	32.10566344	0	66.61412762	0	0	0	25.55152751	100.7769623	60.30617448	30.09025899	36.70486729	101.7224466	0	73.93454506	85.16978986	45.20988745	0	88.93187614	71.79991081	58.00444296	251.3949421	284.5578657	72.18738641	103.867567	0	271.6060145	154.3382842	121.0888107	75.63462588	271.5596286	0	240.3691833	0
363.2532;4.8794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.92466569	0	0	32.4823074	0	0	0	0	0	0	0	71.65357899	0	0	0	170.6564099	58.25404561	0	0	0	0	0	172.3602524	302.76668	116.7638867	62.08327126	0	0	0	0
431.3153;4.9674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.2386224	0	0	0	66.04448801	0	0	0	54.90822427	0	0	0	0	0	0	0	124.1653416	57.31938333	0	259.558209	187.0219291	290.0417667	150.3111674	0	125.4739922	153.2370797	185.3812155	307.6692911	361.3013381	276.3109291	280.3541853	0	0	0	0
410.2587;6.0223	0	0	42.58170351	109.88672	245.4250974	279.8006071	791.7313295	313.3030522	38.83205451	0	0	167.1429575	277.8271682	113.5260457	0	0	0	85.74106414	213.7262391	470.3074612	389.2987341	269.284054	45.45952904	68.66716912	0	0	356.6337245	74.74381573	0	61.64833851	181.1531895	166.2681904	101.9135546	456.2748153	104.0507181	197.7743084	301.0249015	0	0	0	162.6741562	0	0	0	114.8306311	0	43.12710145	0	0	159.6443925	319.7778627	263.2457333	0	0	64.98889508	64.78979872	204.366243	188.9557475	470.6380391	214.2980267	25.37630199	32.53988955	0	0	0	0	67.52763507	256.1018531	371.300602	353.4034496	261.6958038	266.9043465	704.2463015	1038.598965	0	131.3649696	449.544051	399.1893964	735.0926895	168.120719	282.8292774	1051.956997	342.3641012	139.1708459	0	0
169.0359;0.442	72.54445497	44.48527039	0	0	0	0	0	30.61245601	33.33486911	0	69.36854654	0	0	110.1625273	130.9373214	0	0	0	0	34.37953494	0	0	79.73748271	0	0	0	86.09110686	0	0	0	116.1896303	0	0	0	144.8306698	0	0	53.83131887	0	0	0	0	0	0	0	0	0	0	0	0	0	35.49790237	124.2192658	77.30768903	0	0	0	0	0	25.86900406	36.54787778	0	130.3763869	147.3560786	0	0	0	0	41.45576131	0	0	0	0	402.7066935	0	0	0	0	0	0	0	0	0	0	0	0
406.2955;6.1907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60.12749107	0	24.23433281	0	0	0	0	0	0	0	0	0	0	94.79276555	88.23819761	136.0641477	0	0	0	0	136.2445139	116.8401581	72.28966793	100.3554919	0	0	0	0
375.1875;2.7693	449.3382886	448.1095623	39.35578687	551.4009313	248.1451482	320.2467732	509.4789697	506.1640946	372.7483993	149.3615529	461.2123997	172.9681051	321.8234521	193.8834232	313.7782575	362.2314764	199.3500242	331.1516571	167.4902227	240.884203	124.8645554	282.1093849	495.2596828	237.3788719	0	236.258761	89.62574229	224.1201343	0	56.7638545	159.9631421	0	0	43.77233048	147.7835495	239.1949846	0	413.965143	110.5564696	0	111.7978767	93.84318822	57.20232571	0	0	228.8294561	32.50728983	0	174.2500461	50.27389297	0	144.1484596	466.8699298	448.279197	572.6981928	410.8716242	539.6099799	287.633486	457.7548769	544.9182418	412.7554141	563.2203428	338.2380662	359.4584541	280.2231759	186.1075357	267.4422865	428.7415678	484.3145001	203.1932024	0	0	0	0	0	0	0	0	0	0	51.9377107	84.26845162	0	0	0	0
427.357;7.3945	0	39.48829836	0	92.97636035	0	146.1386033	89.48389146	28.97777631	67.03739327	0	33.87211105	0	0	36.67441794	0	100.4714579	0	94.10650867	118.77811	53.80691229	0	0	57.12861659	74.19824826	77.75953388	0	0	0	47.12698004	0	135.2665326	102.0184948	193.0288039	85.84472349	73.6629693	280.7750722	244.39494	51.24725371	0	0	55.29000969	0	0	0	0	0	0	0	117.3493831	0	49.58629433	94.73622054	0	0	35.89625646	55.64096409	0	94.5643277	61.60605776	32.03190653	44.12893039	43.15668047	0	0	104.0506833	0	88.62596255	88.83650358	31.35009585	0	344.8726174	492.9944063	220.3677505	247.9659356	138.8426729	73.19650013	184.5548493	114.1680371	364.9226136	434.4996528	88.25773803	117.7871774	0	443.3842257	425.6447325	270.1961656
240.0939;0.4671	266.2893104	154.9567873	211.4191721	371.961941	309.7326924	252.0204566	199.9845602	125.1482195	138.3138303	0	139.2870826	325.4740496	123.4389814	233.4653231	255.2309217	271.929796	395.9280104	253.6135197	244.836167	177.3126918	225.9765772	297.8175748	174.6669065	162.3487333	0	165.988071	223.0484477	298.1078902	200.8293891	222.3616294	246.5446427	264.4325477	225.3838945	295.8277754	268.8870733	319.3869353	299.7311796	143.0223201	170.4579554	0	234.6623202	160.2929327	176.7082938	0	238.593604	229.4772738	130.8767301	600.6887361	266.953006	192.6401512	160.1123538	414.5544286	224.5907568	166.0811866	274.8597279	503.3498711	506.9959118	277.9983709	234.8937074	171.3981006	113.2333087	55.67239692	189.8403901	284.5244517	193.546991	151.3179834	170.632032	229.1878258	209.2025517	234.8371196	0	125.7659405	276.7016794	0	0	0	0	97.69560231	89.82758387	0	0	74.80450212	156.1381061	96.65562685	0	0
302.1708;2.1613	0	0	72.72784613	0	80.8833156	0	0	0	0	0	52.36196883	0	47.19118164	0	0	87.97781524	117.904094	0	0	40.0062597	49.58893768	0	0	0	0	69.46942171	0	0	0	98.83985938	0	0	0	0	0	0	0	0	0	0	0	0	59.55345019	0	0	0	80.19501804	0	0	156.1073022	51.40168509	0	683.6583595	437.2137067	0	52.78077194	0	96.58728489	573.8282619	637.4372974	553.0526048	599.9193104	340.54601	0	0	0	56.99878587	0	209.5579839	0	0	0	0	0	0	0	0	0	66.21058563	0	0	0	0	0	0	0
431.3142;6.9886	0	61.5400705	0	250.2873205	282.3658037	273.2189776	151.8708065	95.91584665	43.96893586	0	62.33922485	210.8340497	91.54768716	55.89601507	50.40750809	174.0278277	297.2815253	170.7090753	93.87801562	65.47657626	158.0538833	129.1591703	156.9596704	0	103.2900713	203.6717023	0	138.0678143	0	0	112.5072909	0	204.7967697	0	137.2005809	208.9915914	158.3699545	53.78928059	195.9075211	0	0	164.1728448	156.0929843	0	0	159.9239119	0	0	64.35549323	257.2232207	230.4176058	147.1173818	95.43241245	67.89812885	78.2470522	291.8188064	336.3624117	338.4699249	170.0845773	97.02856624	45.57782577	44.25282547	70.63339561	43.17751742	254.6941833	236.0947624	176.7608857	126.6316451	47.22160387	188.0852414	295.1401716	270.168604	481.3920255	521.0379592	311.0001844	167.4851699	231.3227234	195.7547132	230.029499	378.5581046	111.4212389	289.5001745	225.1919795	466.3351019	462.0347163	304.0855489
343.2628;5.2581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.58392829	0	0	0	0	0	0	31.56633443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.39882867	0	0	48.51090879	51.29635801	0	0	0	20.47593652	0	0	0	0	0	48.71993082	61.38234273	106.0349521	79.90938162	61.72367908	65.57589671	110.6798644	154.368643	152.4903447	0	94.58161237	145.0857475	105.7982432	127.6570369	191.0390732	145.1575144	137.838793	115.4424544	0	59.96765485	0
436.1872;1.4875	0	0	0	69.84935107	0	0	0	0	141.0141273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1452.339984	0	49.9288797	0	170.4698217	439.1420291	0	51.88742492	280.4152189	254.9952985	452.5127015	51.49517322	0	0	0	0	52.25365755	0	42.52089526	0	0	73.62055701	0	0	323.1379972	0	0	0	0	261.9958925	57.8205362	0	0	282.8499062	0
156.04;0.3068	183.2212247	370.2911175	95.66493086	219.2238233	0	372.1402537	112.0545956	103.1974642	229.3265328	306.860294	604.0621224	136.3802806	76.25433647	373.5449911	511.829026	146.3294672	191.4877968	181.489509	143.05745	0	91.58258367	109.9142617	237.2924548	0	186.9631813	222.37583	150.5636958	321.5607117	178.549295	96.30369203	327.0174946	243.1681453	417.8619182	148.1847688	570.12154	408.9213454	292.8866585	151.9074038	310.21118	0	177.909271	0	198.9239754	609.5258551	323.172961	552.37518	99.55714132	215.1387763	277.2986171	108.1879205	118.3911732	109.5211167	169.8018979	418.2211192	76.36553879	94.22442882	36.76632114	144.5993721	75.15892112	111.8392448	273.4471768	117.1656123	664.9297093	511.1161944	110.1822711	273.7824565	131.2408002	99.75354702	0	88.34058424	99.74231514	88.27592637	57.26873423	358.7749845	0	92.48718198	0	96.5234505	0	96.8755091	0	118.5100313	0	265.3995271	160.6359027	153.6000464
